Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Spain,ESP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.78925,96.1533,99.32011,99.21613,100.1019,103.35968,101.20973,100.57255,..,..
Spain,ESP,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,14.75954802,14.30600613,14.39696867,16.51024944,16.909136,16.46479644,16.0130719,15.76180976,16.32608075,..
Spain,ESP,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.97558,104.55565,105.24018,108.19378,107.15204,106.36399,104.21417,102.71029,..,..
Spain,ESP,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0106,1.00387,1.00145,1.00694,1.00708,1.00453,1.01023,1.01564,..,..
Spain,ESP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,119.11595,120.93325,122.83753,123.1873,123.37487,124.96066,126.19046,126.0045,..,..
Spain,ESP,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Spain,ESP,Surface area (sq. km),AG.SRF.TOTL.K2,505600,505600,505940,505940,505940,505923.9844,505935,505935,505935,..
Spain,ESP,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.40867747,11.88262799,11.76298299,13.61613881,14.14143959,14.20623799,13.7959671,13.72218081,14.24821139,..
Spain,ESP,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,15.19563264,14.97400981,14.97400981,..
Spain,ESP,Time required to start a business (days),IC.REG.DURS,52,29,30,24,14,14,13,13,12.5,12.5
Spain,ESP,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Spain,ESP,Urban population growth (annual %),SP.URB.GROW,0.756607893,0.64938946,0.35558183,-0.035329486,-0.004941594,0.219325483,0.382971719,0.534737453,0.738481167,0.897791267
Switzerland,CHE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,3.9014,3.7022,3.503,3.355,3.207,3.059,2.911,2.763,2.6438,..
Switzerland,CHE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.699118549,0.697310731,0.658862437,0.692951418,0.720956248,0.649894449,0.653441145,0.655865293,0.650216753,0.654732413
Switzerland,CHE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,4.962871287,..,4.962871287,..,..,..,..,..
Switzerland,CHE,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.002174211,4.699381907,4.733662496,4.998221364,4.357240126,4.30703579,4.117489823,..,..,..
Switzerland,CHE,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,72.9,..,..,..,..,..,..,..
Switzerland,CHE,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,8174.408162,7928.19067,7886.094306,7807.058815,7520.166025,..,..,..,..,..
Switzerland,CHE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3347.618356,3205.328271,3202.834337,3304.115438,3059.936749,2960.073389,..,..,..,..
Switzerland,CHE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,63.9656691,65.46550135,67.03361061,71.92494262,64.2737114,62.21614788,65.74425089,65.03266312,66.12942092,66.03353839
Switzerland,CHE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.52,1.52,1.52,1.52,1.54,1.54,1.54,1.52,1.52,..
Switzerland,CHE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,17670735603,20764483835,39943494322,-24926465857,21003091522,1.10013E+11,97894116826,1.29384E+11,-76220614843,-18382529056
Switzerland,CHE,Forest area (sq. km),AG.LND.FRST.K2,12350,12388.00049,12425.99976,12464.00024,12501.99951,12540,12578.00049,..,..,..
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,5.83783E+11,6.9958E+11,6.68044E+11,6.88504E+11,7.09183E+11,6.79832E+11,6.71309E+11,6.7995E+11,7.05141E+11,7.03082E+11
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.002699098,1.692808496,1.006024094,1.852039766,2.449218087,1.333369082,1.722740656,1.799408986,2.750553714,0.92883244
Switzerland,CHE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,77570,79720,84880,88740,86560,85800,82110,81120,84430,85500
Switzerland,CHE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,56230,56830,59140,61380,62170,65450,66080,67890,70130,72390
Switzerland,CHE,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,6.06981E+11,6.30804E+11,6.78772E+11,7.17859E+11,7.08777E+11,7.10612E+11,6.87521E+11,6.85608E+11,7.18905E+11,7.33126E+11
Switzerland,CHE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4.39966E+11,4.49676E+11,4.72965E+11,4.96497E+11,5.09077E+11,5.42122E+11,5.53301E+11,5.7378E+11,5.97121E+11,6.20733E+11
Switzerland,CHE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.86333655,26.73520885,24.38534274,22.54656299,23.23646823,23.06743069,23.09969834,23.69882573,22.70182535,22.33732625
Switzerland,CHE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,25.90732099,25.37579882,26.38366358,27.05794078,26.96911391,27.34676755,27.57731151,14.07733081,13.37489915,12.96873088
Switzerland,CHE,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92,93,93,93,94,94,94,95,95,95
Switzerland,CHE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,53.2865076,57.0306713,56.64875379,59.87160882,52.58640491,50.51404713,54.22796868,54.47536761,53.90337513,53.40495722
Switzerland,CHE,Income share held by lowest 20%,SI.DST.FRST.20,7.8,7.9,8.1,7.9,7.8,7.8,7.6,7.7,..,..
Switzerland,CHE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.60054944,25.9608123,25.66006967,25.53250724,25.16446794,25.10521471,25.00166327,25.1938992,25.01151933,25.60408868
Switzerland,CHE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.317189446,0.342286528,-0.174018715,0.025296063,-0.625407749,-0.626321502,-0.604744538,-0.57408252,0.230767974,0.395972011
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.24634146,82.69512195,82.69756098,82.79756098,83.19756098,82.89756098,83.60243902,83.55121951,83.75365854,..
Switzerland,CHE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,63.70346757,63.329316,91.07564044,98.67202353,82.76359758,79.83542509,85.35977196,83.74683378,83.71053705,84.03950522
Switzerland,CHE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.704958039,0.71097891,0.687404673,0.73098847,0.65043569,0.665028267,0.682321328,0.681602395,0.675557386,..
Switzerland,CHE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,123.505678,127.5154446,131.8813583,136.2535853,135.876155,135.5130156,134.1553264,131.1359393,126.5434466,127.1893349
Switzerland,CHE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.6,4.5,4.4,4.4,4.4,4.3,4.2,4.2,4.1,4
Switzerland,CHE,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,107.5788347,104.1176026,103.7079036,102.1757173,102.8822494,108.1759047,110.1753518,..,..,..
Switzerland,CHE,Net migration,SM.POP.NETM,..,..,397267,..,..,..,..,259999,..,..
Switzerland,CHE,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2494622577,2615246749,2420420106,2437063152,2406168041,2516975789,2524093963,2591809298,2565756335,2523952181
Switzerland,CHE,Population density (people per sq. km of land area),EN.POP.DNST,198.018747,200.2327615,202.3701995,204.7106438,207.2236258,209.5960066,211.8974034,213.8839911,215.4653505,..
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,1.041558058,1.111878943,1.061819329,1.149879758,1.220103973,1.138337152,1.092031174,0.933155889,0.736633975,0.708089213
Switzerland,CHE,"Population, total",SP.POP.TOTL,7824909,7912398,7996861,8089346,8188649,8282396,8373338,8451840,8514329,8574832
Switzerland,CHE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.1,0,0,0,0,0,0,0,..,..
Switzerland,CHE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Switzerland,CHE,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.19563,96.65714,97.41051,96.85575,95.57646,95.77347,96.82687,97.15868,..,..
Switzerland,CHE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,17.29154917,17.5051076,17.42024673,17.56936812,17.28871473,17.89639121,17.66190105,18.31652499,17.9687201,..
Switzerland,CHE,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.84946,103.11392,103.15372,103.60148,103.48743,104.1842,104.62911,105.19068,..,..
Switzerland,CHE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.98153,0.9838,0.98317,0.98532,..,0.97934,0.97613,0.97323,..,..
Switzerland,CHE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.11023,96.41895,96.48052,98.89136,..,101.47371,102.56538,102.48743,..,..
Switzerland,CHE,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Surface area (sq. km),AG.SRF.TOTL.K2,41290,41290,41290,41290,41290,41290.40039,41290.40039,41290.40039,41290.40039,..
Switzerland,CHE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,9.719225458,9.651738909,9.520371529,9.602815894,9.401768206,9.8416036,9.73090341,10.40116266,10.08093384,..
Switzerland,CHE,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,9.650516379,9.665184261,9.665184261,..
Switzerland,CHE,Time required to start a business (days),IC.REG.DURS,18,18,18,18,10,10,10,10,10,10
Switzerland,CHE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Urban population growth (annual %),SP.URB.GROW,1.076896116,1.144479112,1.091689113,1.178392145,1.249960832,1.168186391,1.120513599,0.962986439,0.785417652,0.778538886
Turkey,TUR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,34.1514,32.6972,31.243,30.3062,29.3694,28.4326,27.4958,26.559,25.5558,..
Turkey,TUR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.026066665,8.2352133,7.752758799,6.725324577,6.589728231,6.903473843,6.183746434,6.082121494,5.817503184,6.426927985
Turkey,TUR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,18.4845815,..,..,..,..,..,..,..
Turkey,TUR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,97.4,..,..,..,..,..
Turkey,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.096888453,4.372357933,4.386124614,4.285926545,4.478823888,4.461231155,4.669466686,..,..,..
Turkey,TUR,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,73.4,..,..,..,..,..,..
Turkey,TUR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,68.04635781,66.65088901,67.14388468,72.90388343,75.32274987,77.54227379,80.60418,80.73591499,82.89089289,83.36160125
Turkey,TUR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2491.628713,2695.051593,2768.970513,2755.511088,2847.126383,..,..,..,..,..
Turkey,TUR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1474.668183,1545.478933,1583.634411,1540.098243,1573.7159,1651.361454,..,..,..,..
Turkey,TUR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.44880781,22.26240792,23.66736584,22.27225514,23.76433477,23.34593035,21.96508274,24.77379433,29.5301044,31.61423692
Turkey,TUR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3.00869E+11,3.0557E+11,3.38827E+11,3.9035E+11,4.06062E+11,3.99949E+11,4.09421E+11,4.56174E+11,4.45139E+11,..
Turkey,TUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.151,2.137,2.126,2.117,2.109,2.101,2.092,2.081,2.069,..
Turkey,TUR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,9099000000,16182000000,13744000000,13563000000,13337000000,19263000000,13929000000,11099000000,13023000000,8430000000
Turkey,TUR,Forest area (sq. km),AG.LND.FRST.K2,112030,113054.0039,114077.998,115102.002,116125.9961,117150,118174.0039,..,..,..
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,7.71902E+11,8.32524E+11,8.73982E+11,9.50579E+11,9.34186E+11,8.59797E+11,8.63722E+11,8.52677E+11,7.7135E+11,7.54412E+11
Turkey,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.487372187,11.11349555,4.789940207,8.491309393,5.166690703,6.085886632,3.183831543,7.470866893,2.826776118,0.877433458
Turkey,TUR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,10430,11230,11870,12510,12560,11960,11180,10900,10420,9610
Turkey,TUR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,17290,19480,20460,22070,23760,25340,26050,27570,27700,27410
Turkey,TUR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,7.5413E+11,8.24554E+11,8.86127E+11,9.49741E+11,9.70014E+11,9.39521E+11,8.92798E+11,8.83726E+11,8.57959E+11,8.01438E+11
Turkey,TUR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.25066E+12,1.43073E+12,1.52751E+12,1.67552E+12,1.83477E+12,1.9897E+12,2.07932E+12,2.23604E+12,2.2806E+12,2.28704E+12
Turkey,TUR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.9727642,31.2686938,28.30414969,29.77321057,29.0333762,28.36202462,28.22663944,30.99347289,29.57913214,25.08995221
Turkey,TUR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2.200778164,2.111825995,2.161575467,2.287851279,2.330256546,2.578408714,2.513355128,2.902416506,2.329431447,..
Turkey,TUR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,98,96,98,94,97,98,96,96,97
Turkey,TUR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.45040909,30.40053315,28.57794394,28.07806938,27.64976944,25.95393541,24.85056382,29.28451591,30.62726715,29.78026305
Turkey,TUR,Income share held by lowest 20%,SI.DST.FRST.20,5.9,5.8,5.8,5.8,5.8,5.6,5.7,5.8,5.8,..
Turkey,TUR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.6017613,26.93580829,26.7741371,27.69613646,28.19517028,27.90428941,28.18329622,29.20469629,29.47285427,27.70885111
Turkey,TUR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.012657845,8.188568428,7.418218012,6.268813834,7.421677753,7.826941981,8.098262227,10.9597043,16.43874639,13.92879576
Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.507,74.944,75.373,75.784,76.172,76.532,76.86,77.161,77.437,..
Turkey,TUR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.79081666,45.13373116,44.50971419,44.42595686,44.70705382,42.40548106,40.68857146,47.28755486,52.93586888,51.85736061
Turkey,TUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.324125699,2.078543276,2.054760321,1.96325312,1.902457774,1.847055744,2.067542609,2.068141475,2.504356609,..
Turkey,TUR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,85.40330063,88.9417952,90.66255197,91.749337,93.08443422,93.77284502,94.02943867,95.91170472,97.30132788,96.83716867
Turkey,TUR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.2,17,15.8,14.8,13.8,13,12.1,11.4,10.7,10
Turkey,TUR,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,91.7667308,89.02036283,88.89752629,90.43068182,91.80334927,98.25700285,103.3295957,97.3495252,94.47418037,..
Turkey,TUR,Net migration,SM.POP.NETM,..,..,1763078,..,..,..,..,1419610,..,..
Turkey,TUR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1049589966,3288270020,3112169922,2847840088,3446770020,2141260010,3609090088,3147209961,1187280029,..
Turkey,TUR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1819000000,1883000000,1881000000,1901000000,1739000000,1395000000,1186000000,1048000000,1122000000,810000000
Turkey,TUR,Population density (people per sq. km of land area),EN.POP.DNST,93.97631069,95.42749503,96.99857854,98.65593077,100.3493978,102.0352754,103.7144134,105.3777685,106.9601289,..
Turkey,TUR,Population growth (annual %),SP.POP.GROW,1.40009289,1.532400817,1.632957935,1.694202585,1.701972386,1.666051682,1.632250641,1.591059209,1.490444868,1.339260351
Turkey,TUR,"Population, total",SP.POP.TOTL,72326988,73443863,74653016,75928564,77231907,78529409,79821724,81101892,82319724,83429615
Turkey,TUR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.8,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.1,..
Turkey,TUR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,16.1,16.3,15,15,14.7,14.3,13.5,13.9,..,..
Turkey,TUR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,2.3,..,..,..,..,1.5,..
Turkey,TUR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.97466,101.24824,99.81992,..,91.39782,92.23309,..,89.7489,..,..
Turkey,TUR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,31.73205136,30.92874724,31.31929641,31.2845719,30.98959615,30.65323544,31.21272099,29.70200566,30.80538538,..
Turkey,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.29898,101.04956,98.6305,107.15428,106.31295,103.0273,100.94765,93.15498,..,..
Turkey,TUR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.94782,0.94989,0.96473,0.97689,0.98054,0.98028,0.98184,0.96405,..,..
Turkey,TUR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,84.28303,88.3383,85.18469,100.48372,102.87098,102.83774,102.74053,105.99227,..,..
Turkey,TUR,Statistical Capacity score (Overall average),IQ.SCI.OVRL,84.44444444,85.55555556,84.44444444,85.55555556,84.44444444,82.22223333,77.7778,85.55556667,77.7778,81.11113333
Turkey,TUR,Surface area (sq. km),AG.SRF.TOTL.K2,785350,785350,785350,785350,785350,785350,785350,785350,785350,..
Turkey,TUR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,19.40536961,18.74408606,18.39275841,18.53188787,18.0698217,18.23818729,18.32477429,17.84947316,17.87592537,..
Turkey,TUR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,0.190624823,0.190652367,0.190652367,..
Turkey,TUR,Time required to start a business (days),IC.REG.DURS,10.5,10.5,10.5,10.5,11,11,10,10,7,7
Turkey,TUR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,36.51043701,30.83685618,26.93767843,29.65379166,25.82845664,27.43452519,39.36051249,40.23043441,36.65914902,..
Turkey,TUR,Urban population growth (annual %),SP.URB.GROW,2.228078103,2.343784638,2.430864793,2.465113937,2.45193482,2.394129797,2.340230847,2.276646472,2.156726888,1.985267465
United Kingdom,GBR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,21.2306,19.8548,18.479,17.4572,16.4354,15.4136,14.3918,13.37,12.641,..
United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.621688754,0.640324283,0.660039794,0.672181107,0.666983894,0.621473465,0.604566623,0.653773024,0.631393683,0.609872824
United Kingdom,GBR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,5.528965517,..,5.528965517,..,..,..,..,..
United Kingdom,GBR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.84936515,7.073165082,7.351014938,7.109814294,6.497340931,6.220239615,5.776795985,..,..,..
United Kingdom,GBR,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5700.855864,5471.933475,5449.259473,5409.626422,5130.390253,..,..,..,..,..
United Kingdom,GBR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3230.615984,2972.153065,3042.859871,2987.700589,2777.310987,2764.516671,..,..,..,..
United Kingdom,GBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.27507121,30.7000188,29.97510397,29.9526011,28.50205482,27.65142188,28.4392369,30.36612544,30.61496877,31.54227211
United Kingdom,GBR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.92,1.91,1.92,1.83,1.81,1.8,1.79,1.74,1.68,..
United Kingdom,GBR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,66734551294,27012050072,46750789728,54473175400,58890445253,45333483122,3.24813E+11,1.21255E+11,81158909779,27028383383
United Kingdom,GBR,Forest area (sq. km),AG.LND.FRST.K2,30590,30760,30930,31100,31270,31440,31610,..,..,..
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2.47524E+12,2.65931E+12,2.70489E+12,2.78602E+12,3.0638E+12,2.92859E+12,2.69428E+12,2.66623E+12,2.86067E+12,2.82711E+12
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.949521482,1.540147368,1.478923947,2.139485701,2.607475906,2.355524306,1.918155106,1.892077038,1.340720577,1.408642101
United Kingdom,GBR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,41650,41070,41700,42740,44330,44290,42980,41370,41730,42370
United Kingdom,GBR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,36390,37310,37910,39160,40420,41550,43100,45430,46240,48040
United Kingdom,GBR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.61411E+12,2.59806E+12,2.65661E+12,2.74057E+12,2.86387E+12,2.88411E+12,2.81994E+12,2.73271E+12,2.77308E+12,2.8318E+12
United Kingdom,GBR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.2843E+12,2.36014E+12,2.41513E+12,2.511E+12,2.61144E+12,2.70528E+12,2.82798E+12,3.00084E+12,3.07287E+12,3.21089E+12
United Kingdom,GBR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.08849841,15.65619382,15.83902785,16.30057421,17.11015895,17.41335993,17.40073436,17.52463113,17.19686201,17.39433326
United Kingdom,GBR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,23.54890036,23.5783443,23.80008493,23.87652791,22.47136356,22.6715725,23.98313597,23.13511086,22.64313741,23.41450405
United Kingdom,GBR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,89,90,92,93,93,93,92,92,92,91
United Kingdom,GBR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.27141686,31.60483533,31.14731408,31.22923458,29.89633527,29.03167412,30.05904848,31.57901342,32.00409084,32.71140572
United Kingdom,GBR,Income share held by lowest 20%,SI.DST.FRST.20,7.3,7.4,7.6,7.4,7.3,7.4,7.1,..,..,..
United Kingdom,GBR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.8664652,18.65809045,18.62629729,18.81703083,18.35948493,18.14162062,17.58114217,17.56261986,17.51883129,17.40986452
United Kingdom,GBR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.533461349,2.04014405,1.661790818,1.895595981,1.825842502,0.581008065,2.140283041,1.890189773,2.136840578,1.856898294
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.40243902,80.95121951,80.90487805,81.00487805,81.30487805,80.95609756,81.15609756,81.25609756,81.25609756,..
United Kingdom,GBR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,40.90315414,44.7980482,43.68462356,43.39214196,39.32742756,37.41912064,38.8818442,40.58162022,40.50473912,41.05311405
United Kingdom,GBR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.36792473,2.287394211,2.185441954,2.065024666,1.948806997,1.859612024,1.810780168,1.771093843,1.782205381,..
United Kingdom,GBR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,120.9109032,120.5248128,121.3932216,121.0666567,119.9282021,120.3319425,119.0555562,118.5398273,118.3651292,..
United Kingdom,GBR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.2,5,4.8,4.7,4.5,4.5,4.4,4.4,4.3,4.3
United Kingdom,GBR,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,102.6701978,100.8491233,100.0455544,101.3089047,99.32351208,96.56462425,98.3651441,99.36432741,99.17829172,..
United Kingdom,GBR,Net migration,SM.POP.NETM,..,..,1300231,..,..,..,..,1303250,..,..
United Kingdom,GBR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4951404773,5099003471,4944716073,4804502413,4935585091,5003393486,4582283767,4308885980,4389788199,4129069108
United Kingdom,GBR,Population density (people per sq. km of land area),EN.POP.DNST,259.4401893,261.4756748,263.3001901,265.0695366,267.0288844,269.1531393,271.2007316,273.049473,274.7089819,..
